"Authors","Author full names","Author(s) ID","Title","Year","Source title","DOI","Link","ISSN","ISBN","CODEN","PubMed ID","EID"
"Lukassen S.; Ten F.W.; Adam L.; Eils R.; Conrad C.","Lukassen, Soeren (57193210891); Ten, Foo Wei (57219789499); Adam, Lukas (57217039039); Eils, Roland (7003976942); Conrad, Christian (57210716397)","57193210891; 57219789499; 57217039039; 7003976942; 57210716397","Gene set inference from single-cell sequencing data using a hybrid of matrix factorization and variational autoencoders","2020","Nature Machine Intelligence","10.1038/s42256-020-00269-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097236028&doi=10.1038%2fs42256-020-00269-9&partnerID=40&md5=6f2bb45d43b506c03f2e596805b4dfd3","25225839","","","","2-s2.0-85097236028"
"Franks J.L.; Martinez-Chacin R.C.; Wang X.; Tiedemann R.L.; Bonacci T.; Choudhury R.; Bolhuis D.L.; Enrico T.P.; Mouery R.D.; Damrauer J.S.; Yan F.; Harrison J.S.; Major M.B.; Hoadley K.A.; Suzuki A.; Rothbart S.B.; Brown N.G.; Emanuele M.J.","Franks, Jennifer L. (57220811970); Martinez-Chacin, Raquel C. (56349971000); Wang, Xianxi (57194558850); Tiedemann, Rochelle L. (55994381400); Bonacci, Thomas (36717290700); Choudhury, Rajarshi (56216449900); Bolhuis, Derek L. (57210752965); Enrico, Taylor P. (57201417286); Mouery, Ryan D. (57217048011); Damrauer, Jeffrey S. (6504627049); Yan, Feng (56834991600); Harrison, Joseph S. (55471535700); Major, M. Ben (16492242800); Hoadley, Katherine A. (57194640516); Suzuki, Aussie (25823997600); Rothbart, Scott B. (27467726600); Brown, Nicholas G. (57210753334); Emanuele, Michael J. (8908752300)","57220811970; 56349971000; 57194558850; 55994381400; 36717290700; 56216449900; 57210752965; 57201417286; 57217048011; 6504627049; 56834991600; 55471535700; 16492242800; 57194640516; 25823997600; 27467726600; 57210753334; 8908752300","In silico APC/C substrate discovery reveals cell cycle-dependent degradation of UHRF1 and other chromatin regulators","2020","PLoS Biology","10.1371/journal.pbio.3000975","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097678650&doi=10.1371%2fjournal.pbio.3000975&partnerID=40&md5=06a3153795a2480d79bc582c091e2aff","15449173","","PBLIB","33306668","2-s2.0-85097678650"
"Mori K.; Ozaki H.; Fukunaga T.","Mori, Koichi (57221319358); Ozaki, Haruka (56127597000); Fukunaga, Tsukasa (55843768300)","57221319358; 56127597000; 55843768300","MotiMul: A significant discriminative sequence motif discovery algorithm with multiple testing correction","2020","Proceedings - 2020 IEEE International Conference on Bioinformatics and Biomedicine, BIBM 2020","10.1109/BIBM49941.2020.9313598","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100341040&doi=10.1109%2fBIBM49941.2020.9313598&partnerID=40&md5=7ab5c295ac577e060e1e63c1ecb0788f","","978-172816215-7","","","2-s2.0-85100341040"
"Arao Y.; Hamilton K.J.; Grimm S.A.; Korach K.S.","Arao, Yukitomo (7003490232); Hamilton, Katherine J. (13003025700); Grimm, Sara A. (55967965900); Korach, Kenneth S. (7102134124)","7003490232; 13003025700; 55967965900; 7102134124","The genomic regulatory elements for estrogen receptor alpha transactivation-function-1 regulated genes","2020","FASEB Journal","10.1096/fj.202001435R","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092595084&doi=10.1096%2ffj.202001435R&partnerID=40&md5=034bba174562fa04be806291607bdaef","08926638","","FAJOE","33064339","2-s2.0-85092595084"
"Hall A.W.; Chaffin M.; Roselli C.; Lin H.; Lubitz S.A.; Bianchi V.; Geeven G.; Bedi K.; Margulies K.B.; De Laat W.; Tucker N.R.; Ellinor P.T.","Hall, Amelia Weber (55353054500); Chaffin, Mark (57194529914); Roselli, Carolina (57191440168); Lin, Honghuang (57213789351); Lubitz, Steven A. (57212867440); Bianchi, Valerio (55334852200); Geeven, Geert (8673702200); Bedi, Kenneth (57189896924); Margulies, Kenneth B. (7005687184); De Laat, Wouter (6701823489); Tucker, Nathan R. (56016545100); Ellinor, Patrick T. (57217826180)","55353054500; 57194529914; 57191440168; 57213789351; 57212867440; 55334852200; 8673702200; 57189896924; 7005687184; 6701823489; 56016545100; 57217826180","Epigenetic Analyses of Human Left Atrial Tissue Identifies Gene Networks Underlying Atrial Fibrillation","2020","Circulation: Genomic and Precision Medicine","10.1161/CIRCGEN.120.003085","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097955677&doi=10.1161%2fCIRCGEN.120.003085&partnerID=40&md5=56fc56b738fc81de667c39e1ffcb4cb6","25748300","","","33155827","2-s2.0-85097955677"
"Tchurikov N.A.; Klushevskaya E.S.; Fedoseeva D.M.; Alembekov I.R.; Kravatskaya G.I.; Chechetkin V.R.; Kravatsky Y.V.; Kretova O.V.","Tchurikov, Nickolai A. (7003961217); Klushevskaya, Elena S. (57216586630); Fedoseeva, Daria M. (37070466000); Alembekov, Ildar R. (26532335500); Kravatskaya, Galina I. (6506430810); Chechetkin, Vladimir R. (7006511150); Kravatsky, Yuri V. (6505630252); Kretova, Olga V. (6602840619)","7003961217; 57216586630; 37070466000; 26532335500; 6506430810; 7006511150; 6505630252; 6602840619","Dynamics of whole-genome contacts of nucleoli in drosophila cells suggests a role for rdna genes in global epigenetic regulation","2020","Cells","10.3390/cells9122587","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097482181&doi=10.3390%2fcells9122587&partnerID=40&md5=cb3114b3b35e7583a14a390320408809","20734409","","","33287227","2-s2.0-85097482181"
"Wang G.; Chow R.D.; Zhu L.; Bai Z.; Ye L.; Zhang F.; Renauer P.A.; Dong M.B.; Dai X.; Zhang X.; Du Y.; Cheng Y.; Niu L.; Chu Z.; Kim K.; Liao C.; Clark P.; Errami Y.; Chen S.","Wang, Guangchuan (57208577440); Chow, Ryan D. (57195906216); Zhu, Lvyun (57204119192); Bai, Zhigang (56447859100); Ye, Lupeng (55249565200); Zhang, Feifei (57221809364); Renauer, Paul A. (56410847100); Dong, Matthew B. (57195905308); Dai, Xiaoyun (55466347800); Zhang, Xiaoya (57211478546); Du, Yaying (57195920064); Cheng, Yujing (57221803453); Niu, Leilei (57189644617); Chu, Zhiyuan (57221809376); Kim, Kristin (57221805702); Liao, Cun (26021336600); Clark, Paul (7402579506); Errami, Youssef (55506331400); Chen, Sidi (24342869100)","57208577440; 57195906216; 57204119192; 56447859100; 55249565200; 57221809364; 56410847100; 57195905308; 55466347800; 57211478546; 57195920064; 57221803453; 57189644617; 57221809376; 57221805702; 26021336600; 7402579506; 55506331400; 24342869100","Crispr-gemm pooled mutagenic screening identifies kmt2d as a major modulator of immune checkpoint blockade","2020","Cancer Discovery","10.1158/2159-8290.CD-19-1448","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100256097&doi=10.1158%2f2159-8290.CD-19-1448&partnerID=40&md5=2df7441fc9ad9c358831007efbfe470d","21598274","","","32887696","2-s2.0-85100256097"
"Yucel N.; Axsom J.; Yang Y.; Li L.; Rhoades J.H.; Arany Z.","Yucel, Nora (57194651729); Axsom, Jessie (57211941256); Yang, Yifan (57253468400); Li, Li (59800639300); Rhoades, Joshua H. (57194502568); Arany, Zoltan (6602384058)","57194651729; 57211941256; 57253468400; 59800639300; 57194502568; 6602384058","Cardiac endothelial cells maintain open chromatin and expression of cardiomyocyte myofibrillar genes","2020","eLife","10.7554/ELIFE.55730","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099113711&doi=10.7554%2fELIFE.55730&partnerID=40&md5=89d275171eae034ad430e63d56c77f08","2050084X","","","33315013","2-s2.0-85099113711"
"Wilson C.; Chen P.J.; Miao Z.; Liu D.R.","Wilson, Christopher (57210582371); Chen, Peter J. (57211854461); Miao, Zhuang (57217294804); Liu, David R. (37053246400)","57210582371; 57211854461; 57217294804; 37053246400","Programmable m6A modification of cellular RNAs with a Cas13-directed methyltransferase","2020","Nature Biotechnology","10.1038/s41587-020-0572-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087017606&doi=10.1038%2fs41587-020-0572-6&partnerID=40&md5=deaa229049eb32072e20761cfec64d4d","10870156","","NABIF","32601430","2-s2.0-85087017606"
"Eray A.; Güneri P.Y.; Yılmaz G.Ö.; Karakülah G.; Erkek-Ozhan S.","Eray, Aleyna (57219671627); Güneri, Perihan Yağmur (57219662732); Yılmaz, Gülden Özden (57219666982); Karakülah, Gökhan (36637710700); Erkek-Ozhan, Serap (36019968700)","57219671627; 57219662732; 57219666982; 36637710700; 36019968700","Analysis of open chromatin regions in bladder cancer links β-catenin mutations and Wnt signaling with neuronal subtype of bladder cancer","2020","Scientific Reports","10.1038/s41598-020-75688-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85094631457&doi=10.1038%2fs41598-020-75688-0&partnerID=40&md5=ce76607c1a4233a67e076fe3e87ba24b","20452322","","","33122695","2-s2.0-85094631457"
"Liu Y.; Guo B.; Aguilera-Jimenez E.; Chu V.S.; Zhou J.; Wu Z.; Francis J.M.; Yang X.; Choi P.S.; Bailey S.D.; Zhang X.","Liu, Yanli (56971266800); Guo, Bingqian (57189592362); Aguilera-Jimenez, Estrella (57216221033); Chu, Vivian S. (57221836345); Zhou, Jin (59888765900); Wu, Zhong (56211258700); Francis, Joshua M. (9237355100); Yang, Xiaojun (46462045000); Choi, Peter S. (56146893700); Bailey, Swneke D. (15058566400); Zhang, Xiaoyang (36702382200)","56971266800; 57189592362; 57216221033; 57221836345; 59888765900; 56211258700; 9237355100; 46462045000; 56146893700; 15058566400; 36702382200","Chromatin looping shapes KLF5-dependent transcriptional programs in human epithelial cancers","2020","Cancer Research","10.1158/0008-5472.CAN-20-1287","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100335601&doi=10.1158%2f0008-5472.CAN-20-1287&partnerID=40&md5=378c8422f5188e3ce715430617983e8d","00085472","","CNREA","33115806","2-s2.0-85100335601"
"Lee J.; Villarreal O.D.; Chen X.; Zandee S.; Young Y.K.; Torok C.; Lamarche-Vane N.; Prat A.; Rivest S.; Gosselin D.; Richard S.","Lee, Jeesan (57221256256); Villarreal, Oscar David (56492922500); Chen, Xiaoru (58121125900); Zandee, Stéphanie (57192291138); Young, Yoon Kow (57221257167); Torok, Cynthia (57221255677); Lamarche-Vane, Nathalie (6603289848); Prat, Alexandre (7103277065); Rivest, Serge (57204335054); Gosselin, David (16028306800); Richard, Stéphane (57203102813)","57221256256; 56492922500; 58121125900; 57192291138; 57221257167; 57221255677; 6603289848; 7103277065; 57204335054; 16028306800; 57203102813","QUAKING Regulates Microexon Alternative Splicing of the Rho GTPase Pathway and Controls Microglia Homeostasis","2020","Cell Reports","10.1016/j.celrep.2020.108560","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098661218&doi=10.1016%2fj.celrep.2020.108560&partnerID=40&md5=80b6a70a2f27740fdd18b8a4660e3010","22111247","","","33378678","2-s2.0-85098661218"
"Oh D.; Strattan J.S.; Hur J.K.; Bento J.; Urban A.E.; Song G.; Cherry J.M.","Oh, Dongpin (57216778059); Strattan, J. Seth (6508320228); Hur, Junho K. (35740323500); Bento, José (55014722700); Urban, Alexander Eckehart (7103271580); Song, Giltae (36109331000); Cherry, J. Michael (7202723332)","57216778059; 6508320228; 35740323500; 55014722700; 7103271580; 36109331000; 7202723332","CNN-Peaks: ChIP-Seq peak detection pipeline using convolutional neural networks that imitate human visual inspection","2020","Scientific Reports","10.1038/s41598-020-64655-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084627732&doi=10.1038%2fs41598-020-64655-4&partnerID=40&md5=9509eece18da206ec07f4041685abf07","20452322","","","32404971","2-s2.0-85084627732"
"Morova T.; McNeill D.R.; Lallous N.; Gönen M.; Dalal K.; Wilson D.M., III; Gürsoy A.; Keskin Ö.; Lack N.A.","Morova, Tunç (57189271004); McNeill, Daniel R. (7102330305); Lallous, Nada (25227302400); Gönen, Mehmet (23569447100); Dalal, Kush (8984033700); Wilson, David M. (57211835047); Gürsoy, Attila (8630095700); Keskin, Özlem (7004124142); Lack, Nathan A. (16480226400)","57189271004; 7102330305; 25227302400; 23569447100; 8984033700; 57211835047; 8630095700; 7004124142; 16480226400","Androgen receptor-binding sites are highly mutated in prostate cancer","2020","Nature Communications","10.1038/s41467-020-14644-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079334607&doi=10.1038%2fs41467-020-14644-y&partnerID=40&md5=8e9cf39dbe0a7830359f1bc868f829c3","20411723","","","32047165","2-s2.0-85079334607"
"Khoury A.; Achinger-Kawecka J.; Bert S.A.; Smith G.C.; French H.J.; Luu P.-L.; Peters T.J.; Du Q.; Parry A.J.; Valdes-Mora F.; Taberlay P.C.; Stirzaker C.; Statham A.L.; Clark S.J.","Khoury, Amanda (57205563921); Achinger-Kawecka, Joanna (55820725400); Bert, Saul A. (36961056300); Smith, Grady C. (57209160129); French, Hugh J. (56165747100); Luu, Phuc-Loi (56967890400); Peters, Timothy J. (56625506900); Du, Qian (56967540400); Parry, Aled J. (57188634207); Valdes-Mora, Fatima (22036577000); Taberlay, Phillippa C. (37001342100); Stirzaker, Clare (7801371541); Statham, Aaron L. (35082708300); Clark, Susan J. (7403150155)","57205563921; 55820725400; 36961056300; 57209160129; 56165747100; 56967890400; 56625506900; 56967540400; 57188634207; 22036577000; 37001342100; 7801371541; 35082708300; 7403150155","Constitutively bound CTCF sites maintain 3D chromatin architecture and long-range epigenetically regulated domains","2020","Nature Communications","10.1038/s41467-019-13753-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077600373&doi=10.1038%2fs41467-019-13753-7&partnerID=40&md5=74a22d3bf7e74eeea08da06d3ac58e35","20411723","","","31911579","2-s2.0-85077600373"
"Kotsantis P.; Segura-Bayona S.; Margalef P.; Marzec P.; Ruis P.; Hewitt G.; Bellelli R.; Patel H.; Goldstone R.; Poetsch A.R.; Boulton S.J.","Kotsantis, Panagiotis (24335013500); Segura-Bayona, Sandra (56469801900); Margalef, Pol (55370064000); Marzec, Paulina (56527016400); Ruis, Phil (57211116422); Hewitt, Graeme (55290666500); Bellelli, Roberto (26325430300); Patel, Harshil (57169504000); Goldstone, Robert (37006595600); Poetsch, Anna R. (27467724100); Boulton, Simon J. (6701563659)","24335013500; 56469801900; 55370064000; 56527016400; 57211116422; 55290666500; 26325430300; 57169504000; 37006595600; 27467724100; 6701563659","RTEL1 Regulates G4/R-Loops to Avert Replication-Transcription Collisions","2020","Cell Reports","10.1016/j.celrep.2020.108546","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098861127&doi=10.1016%2fj.celrep.2020.108546&partnerID=40&md5=62c7acfe6f73bfc1fca6a10b703175a7","22111247","","","33357438","2-s2.0-85098861127"
"Li J.; Tan Y.; Passariello C.L.; Martinez E.C.; Kritzer M.D.; Li X.; Li X.; Li Y.; Yu Q.; Ohgi K.; Thakur H.; MacArthur J.W., Jr.; Ivey J.R.; Woo Y.J.; Emter C.A.; Dodge-Kafka K.; Rosenfeld M.G.; Kapiloff M.S.","Li, Jinliang (57221572303); Tan, Yuliang (57203611061); Passariello, Catherine L. (35119595900); Martinez, Eliana C. (8727766000); Kritzer, Michael D. (54388158400); Li, Xueyi (57220120044); Li, Xiaofeng (57218890912); Li, Yang (57216684882); Yu, Qian (57218890260); Ohgi, Kenneth (7005711729); Thakur, Hrishikesh (55362446300); MacArthur, John W. (39561381200); Ivey, Jan R. (35205204700); Woo, Y. Joseph (59042701900); Emter, Craig A. (8867227800); Dodge-Kafka, Kimberly (9234943700); Rosenfeld, Michael G. (57207906977); Kapiloff, Michael S. (57220367943)","57221572303; 57203611061; 35119595900; 8727766000; 54388158400; 57220120044; 57218890912; 57216684882; 57218890260; 7005711729; 55362446300; 39561381200; 35205204700; 59042701900; 8867227800; 9234943700; 57207906977; 57220367943","Signalosome-Regulated Serum Response Factor Phosphorylation Determining Myocyte Growth in Width Versus Length as a Therapeutic Target for Heart Failure","2020","Circulation","10.1161/CIRCULATIONAHA.119.044805","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096977304&doi=10.1161%2fCIRCULATIONAHA.119.044805&partnerID=40&md5=03f89af7d028c4c8d853028e4d1e0cae","00097322","","CIRCA","32933333","2-s2.0-85096977304"
"Ross S.E.; Angeloni A.; Geng F.-S.; de Mendoza A.; Bogdanovic O.","Ross, Samuel E. (57193309822); Angeloni, Allegra (57209914141); Geng, Fan-Suo (58710681300); de Mendoza, Alex (36004675700); Bogdanovic, Ozren (24437606000)","57193309822; 57209914141; 58710681300; 36004675700; 24437606000","Developmental remodelling of non-CG methylation at satellite DNA repeats","2020","Nucleic Acids Research","10.1093/nar/gkaa1135","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098531022&doi=10.1093%2fnar%2fgkaa1135&partnerID=40&md5=1ff3ac75de9d449a561ad85dfc2e5a24","03051048","","NARHA","33271598","2-s2.0-85098531022"
"Liu Y.; Chen Q.; Zhang N.; Zhang K.; Dou T.; Cao Y.; Liu Y.; Li K.; Hao X.; Xie X.; Li W.; Ren Y.; Zhang J.","Liu, Yubo (55344930700); Chen, Qiushi (57208385872); Zhang, Nana (57204063941); Zhang, Keren (57208386606); Dou, Tongyi (56664110300); Cao, Yu (57193991738); Liu, Yimin (57219668585); Li, Kun (57338934200); Hao, Xinya (57219962255); Xie, Xueqin (57219513078); Li, Wenli (56115510700); Ren, Yan (55600626600); Zhang, Jianing (56945810800)","55344930700; 57208385872; 57204063941; 57208386606; 56664110300; 57193991738; 57219668585; 57338934200; 57219962255; 57219513078; 56115510700; 55600626600; 56945810800","Proteomic profiling and genome-wide mapping of O-GlcNAc chromatin-associated proteins reveal an O-GlcNAc-regulated genotoxic stress response","2020","Nature Communications","10.1038/s41467-020-19579-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096327808&doi=10.1038%2fs41467-020-19579-y&partnerID=40&md5=37b6e96493d596961a9b3d8127250b22","20411723","","","33214551","2-s2.0-85096327808"
"Van Eif V.W.W.; Protze S.I.; Bosada F.M.; Yuan X.; Sinha T.; Van Duijvenboden K.; Ernault A.C.; Mohan R.A.; Wakker V.; De Gier-De Vries C.; Hooijkaas I.B.; Wilson M.D.; Verkerk A.O.; Bakkers J.; Boukens B.J.; Black B.L.; Scott I.C.; Christoffels V.M.","Van Eif, Vincent W.W. (56126143800); Protze, Stephanie I. (36562280500); Bosada, Fernanda M. (56744745300); Yuan, Xuefei (57191429221); Sinha, Tanvi (37068045400); Van Duijvenboden, Karel (55043085600); Ernault, Auriane C. (57220191462); Mohan, Rajiv A. (56304927300); Wakker, Vincent (16246764700); De Gier-De Vries, Corrie (6507219283); Hooijkaas, Ingeborg B. (55979075200); Wilson, Michael D. (56091673300); Verkerk, Arie O. (7005793646); Bakkers, Jeroen (6602115836); Boukens, Bastiaan J. (22833345600); Black, Brian L. (56343723300); Scott, Ian C. (56548164100); Christoffels, Vincent M. (6603907803)","56126143800; 36562280500; 56744745300; 57191429221; 37068045400; 55043085600; 57220191462; 56304927300; 16246764700; 6507219283; 55979075200; 56091673300; 7005793646; 6602115836; 22833345600; 56343723300; 56548164100; 6603907803","Genome-Wide Analysis Identifies an Essential Human TBX3 Pacemaker Enhancer","2020","Circulation Research","10.1161/CIRCRESAHA.120.317054","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097211026&doi=10.1161%2fCIRCRESAHA.120.317054&partnerID=40&md5=3b0adbc6957d5e8e52bf1435c8851e94","00097330","","CIRUA","33040635","2-s2.0-85097211026"
"Akerman I.; Kasaai B.; Bazarova A.; Sang P.B.; Peiffer I.; Artufel M.; Derelle R.; Smith G.; Rodriguez-Martinez M.; Romano M.; Kinet S.; Tino P.; Theillet C.; Taylor N.; Ballester B.; Méchali M.","Akerman, Ildem (6504107037); Kasaai, Bahar (55181777200); Bazarova, Alina (55999361800); Sang, Pau Biak (35847915500); Peiffer, Isabelle (6507129468); Artufel, Marie (57190421209); Derelle, Romain (16175137100); Smith, Gabrielle (57219113228); Rodriguez-Martinez, Marta (57193113428); Romano, Manuela (57111396800); Kinet, Sandrina (6603185057); Tino, Peter (6701490097); Theillet, Charles (7006530535); Taylor, Naomi (7201546400); Ballester, Benoit (23476391000); Méchali, Marcel (7004424074)","6504107037; 55181777200; 55999361800; 35847915500; 6507129468; 57190421209; 16175137100; 57219113228; 57193113428; 57111396800; 6603185057; 6701490097; 7006530535; 7201546400; 23476391000; 7004424074","A predictable conserved DNA base composition signature defines human core DNA replication origins","2020","Nature Communications","10.1038/s41467-020-18527-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091298784&doi=10.1038%2fs41467-020-18527-0&partnerID=40&md5=d5f4c9e0486e3353578336aefe903e0a","20411723","","","32958757","2-s2.0-85091298784"
"Du J.; Liao W.; Liu W.; Deb D.K.; He L.; Hsu P.J.; Nguyen T.; Zhang L.; Bissonnette M.; He C.; Li Y.C.","Du, Jie (55182486700); Liao, Wang (57158319800); Liu, Weicheng (37100013600); Deb, Dilip K. (7003789734); He, Lei (57190018144); Hsu, Phillip J. (57193008818); Nguyen, Tivoli (57213151032); Zhang, Linda (57209286890); Bissonnette, Marc (7003700361); He, Chuan (25937283000); Li, Yan Chun (58446653600)","55182486700; 57158319800; 37100013600; 7003789734; 57190018144; 57193008818; 57213151032; 57209286890; 7003700361; 25937283000; 58446653600","N6-Adenosine Methylation of Socs1 mRNA Is Required to Sustain the Negative Feedback Control of Macrophage Activation","2020","Developmental Cell","10.1016/j.devcel.2020.10.023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097414791&doi=10.1016%2fj.devcel.2020.10.023&partnerID=40&md5=8fd5920139ccf04a1b2b532f15025156","15345807","","DCEEB","33220174","2-s2.0-85097414791"
"Turner J.A.; Stephen-Victor E.; Wang S.; Rivas M.N.; Abdel-Gadir A.; Harb H.; Cui Y.; Fanny M.; Charbonnier L.-M.; Fong J.J.H.; Benamar M.; Wang L.; Burton O.T.; Bansal K.; Bry L.; Zhu C.; Li Q.-Z.; Clement R.L.; Oettgen H.C.; Crestani E.; Rachid R.; Sage P.T.; Chatila T.A.","Turner, Jacob A. (57220940444); Stephen-Victor, Emmanuel (56202141500); Wang, Sen (42263102700); Rivas, Magali Noval (57216709091); Abdel-Gadir, Azza (55050810300); Harb, Hani (35169354300); Cui, Ye (57210291990); Fanny, Manoussa (57221245917); Charbonnier, Louis-Marie (35228562000); Fong, Jason Jun Hung (57219775551); Benamar, Mehdi (57190736234); Wang, Leighanne (57209531950); Burton, Oliver T. (21833634600); Bansal, Kushagra (25930241600); Bry, Lynn (6603646660); Zhu, Chengsong (15754991500); Li, Quan-Zhen (55535816800); Clement, Rachel L. (57207308941); Oettgen, Hans C. (7005848159); Crestani, Elena (7801394713); Rachid, Rima (14634823000); Sage, Peter T. (16480867700); Chatila, Talal A. (7004519366)","57220940444; 56202141500; 42263102700; 57216709091; 55050810300; 35169354300; 57210291990; 57221245917; 35228562000; 57219775551; 57190736234; 57209531950; 21833634600; 25930241600; 6603646660; 15754991500; 55535816800; 57207308941; 7005848159; 7801394713; 14634823000; 16480867700; 7004519366","Regulatory T Cell-Derived TGF-β1 Controls Multiple Checkpoints Governing Allergy and Autoimmunity","2020","Immunity","10.1016/j.immuni.2020.10.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85095420296&doi=10.1016%2fj.immuni.2020.10.002&partnerID=40&md5=625fb5bc74d01d09df4df2d541cacb45","10747613","","IUNIE","33086036","2-s2.0-85095420296"
"Wu X.; Gardashova G.; Lan L.; Han S.; Zhong C.; Marquez R.T.; Wei L.; Wood S.; Roy S.; Gowthaman R.; Karanicolas J.; Gao F.P.; Dixon D.A.; Welch D.R.; Li L.; Ji M.; Aubé J.; Xu L.","Wu, Xiaoqing (55715080200); Gardashova, Gulhumay (57216539719); Lan, Lan (56289628600); Han, Shuang (57216547006); Zhong, Cuncong (36631186600); Marquez, Rebecca T. (7006292100); Wei, Lanjing (57216544979); Wood, Spencer (57216544137); Roy, Sudeshna (56308773400); Gowthaman, Ragul (56585920100); Karanicolas, John (6603280270); Gao, Fei P. (35073874900); Dixon, Dan A. (7401748076); Welch, Danny R. (7202922191); Li, Ling (56161413500); Ji, Min (57204355683); Aubé, Jeffrey (7005733518); Xu, Liang (57188646143)","55715080200; 57216539719; 56289628600; 57216547006; 36631186600; 7006292100; 57216544979; 57216544137; 56308773400; 56585920100; 6603280270; 35073874900; 7401748076; 7202922191; 56161413500; 57204355683; 7005733518; 57188646143","Targeting the interaction between RNA-binding protein HuR and FOXQ1 suppresses breast cancer invasion and metastasis","2020","Communications Biology","10.1038/s42003-020-0933-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083862573&doi=10.1038%2fs42003-020-0933-1&partnerID=40&md5=0cafeb7fd88e1ab87975b82ad2f32a1d","23993642","","","32332873","2-s2.0-85083862573"
"Minderjahn J.; Schmidt A.; Fuchs A.; Schill R.; Raithel J.; Babina M.; Schmidl C.; Gebhard C.; Schmidhofer S.; Mendes K.; Ratermann A.; Glatz D.; Nützel M.; Edinger M.; Hoffman P.; Spang R.; Längst G.; Imhof A.; Rehli M.","Minderjahn, Julia (55800509400); Schmidt, Andreas (56568513500); Fuchs, Andreas (57198276117); Schill, Rudolf (57213420017); Raithel, Johanna (15723564600); Babina, Magda (7003823175); Schmidl, Christian (14833332700); Gebhard, Claudia (14031601600); Schmidhofer, Sandra (36163760800); Mendes, Karina (56890970600); Ratermann, Anna (57214068039); Glatz, Dagmar (56094505700); Nützel, Margit (56672943100); Edinger, Matthias (7003799633); Hoffman, Petra (57214094721); Spang, Rainer (7003341797); Längst, Gernot (55881962300); Imhof, Axel (55410511900); Rehli, Michael (6701654457)","55800509400; 56568513500; 57198276117; 57213420017; 15723564600; 7003823175; 14833332700; 14031601600; 36163760800; 56890970600; 57214068039; 56094505700; 56672943100; 7003799633; 57214094721; 7003341797; 55881962300; 55410511900; 6701654457","Mechanisms governing the pioneering and redistribution capabilities of the non-classical pioneer PU.1","2020","Nature Communications","10.1038/s41467-019-13960-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078143548&doi=10.1038%2fs41467-019-13960-2&partnerID=40&md5=f8c2492fbfc1318fe90a43f8623ae274","20411723","","","31964861","2-s2.0-85078143548"
